,Unnamed: 0,customerid,churn,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,charges_monthly,charges_total,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines
6126,6126,8386-OSYMC,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),105.2,6225.4,Female,0,1,1,58,1,Yes
6127,6127,8387-MOJJT,1,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),77.95,3384,Female,0,1,1,42,1,No
6128,6128,8387-UGUSU,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,284.3,Female,0,1,1,15,1,No
6129,6129,8388-DMKAE,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.25,174.65,Female,0,0,0,8,1,No
6130,6130,8388-FYNPZ,0,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Electronic check,56.75,245.15,Male,0,0,0,4,1,No
6131,6131,8390-FESFV,0,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),84.5,5193.2,Female,0,0,0,62,1,Yes
6132,6132,8393-DLHGA,1,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.9,2448.75,Male,0,0,1,25,1,No
6133,6133,8393-JMVMB,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.45,19.45,Male,0,0,0,1,1,No
6134,6134,8395-ETZKQ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,1193.55,Male,1,1,1,68,1,No
6135,6135,8397-MVTAZ,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3480,Male,0,1,0,34,1,Yes
6136,6136,8398-TBIYD,0,Fiber optic,Yes,No,No,Yes,No,No,Two year,1,Bank transfer (automatic),84.7,6185.15,Female,0,0,0,72,1,Yes
6137,6137,8399-YNDCH,1,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),60.05,1236.15,Male,1,0,0,21,1,No
6138,6138,8400-WZICQ,0,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,55.7,3131.8,Female,0,1,1,55,1,No
6139,6139,8401-EMUWF,0,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),69.4,3058.3,Male,0,1,1,42,1,Yes
6140,6140,8402-EIVQS,0,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),100.9,6733.15,Male,0,1,0,67,1,No
6141,6141,8402-OOOHJ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.65,835.15,Female,0,0,0,41,1,No
6142,6142,8404-FYDIB,0,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),86.65,2208.75,Male,0,0,0,26,1,Yes
6143,6143,8404-GFGCZ,0,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,65.6,250.1,Male,0,1,0,4,1,Yes
6144,6144,8404-VIOMB,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),62.5,4136.4,Female,0,0,0,66,0,No phone service
6145,6145,8404-VLQFB,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.25,394.85,Female,0,1,1,15,1,Yes
6146,6146,8405-IGQFX,0,Fiber optic,No,No,Yes,Yes,Yes,No,One year,1,Credit card (automatic),90.05,5817,Female,0,0,0,63,1,No
6147,6147,8406-LNMHF,0,Fiber optic,Yes,Yes,Yes,No,No,No,One year,1,Credit card (automatic),82.95,4903.15,Male,1,1,0,59,1,No
6148,6148,8409-WQJUX,0,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,54.2,1423.15,Female,0,0,0,25,0,No phone service
6149,6149,8410-BGQXN,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,93.4,Male,0,0,0,4,1,No
6150,6150,8413-VONUO,1,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,95.65,167.3,Male,0,0,0,2,1,No
6151,6151,8413-YNHNV,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,90.65,6322.1,Male,0,0,0,69,1,Yes
6152,6152,8414-MYSHR,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.4,449.75,Male,1,0,0,5,1,No
6153,6153,8414-OOEEL,0,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),79.5,5196.1,Male,0,0,1,66,1,No
6154,6154,8417-FMLZI,1,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),83.55,477.55,Male,0,1,1,6,1,No
6155,6155,8417-GSODA,0,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Bank transfer (automatic),92.2,2568.15,Male,0,1,1,28,1,Yes
6156,6156,8421-WZOOW,0,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),95.3,5567.45,Female,1,1,1,57,1,No
6157,6157,8429-XIBUM,1,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),101.35,2317.1,Male,0,0,0,22,1,Yes
6158,6158,8430-TWCBX,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.7,1032.05,Female,0,1,0,49,1,No
6159,6159,8433-WPJTV,0,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),103.9,6767.1,Female,1,1,1,65,1,Yes
6160,6160,8433-WXGNA,1,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,75.7,189.2,Male,0,0,0,2,1,No
6161,6161,8434-PNQZX,0,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),78.45,3373.4,Female,0,0,0,42,1,Yes
6162,6162,8434-VGEQQ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.55,1305.95,Male,0,1,1,61,1,No
6163,6163,8436-BJUMM,1,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,83.75,2070.6,Male,0,1,1,26,1,Yes
6164,6164,8439-LTUGF,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.0,198.6,Male,0,0,0,10,1,No
6165,6165,8441-SHIPE,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.6,1790.35,Female,0,0,0,67,1,Yes
6166,6166,8443-WVPSS,1,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,99.85,990.9,Male,0,1,0,10,1,No
6167,6167,8443-ZRDBZ,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.05,318.9,Male,0,0,0,4,1,Yes
6168,6168,8444-WRIDW,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.45,5224.35,Female,1,0,0,66,1,Yes
6169,6169,8445-DNBAE,0,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.05,50.05,Male,0,0,1,1,1,Yes
6170,6170,8450-JOVAH,1,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,56.7,113.55,Male,0,1,1,2,1,Yes
6171,6171,8450-LUGUK,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.1,861.85,Female,0,1,1,37,1,Yes
6172,6172,8450-UYIBU,0,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.85,1434.6,Female,1,0,0,35,0,No phone service
6173,6173,8454-AATJP,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.05,8405,Female,0,0,0,72,1,Yes
6174,6174,8455-HIRAQ,0,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.45,369.3,Female,0,0,0,8,1,No
6175,6175,8456-QDAVC,0,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),78.7,1495.1,Male,0,0,0,19,1,No
6176,6176,8457-XIGKN,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.6,356.15,Male,0,0,0,20,1,No
6177,6177,8461-EFQYM,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,24.25,914.4,Female,0,0,0,38,1,Yes
6178,6178,8464-EETCQ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),18.8,1094.35,Male,0,0,0,57,1,No
6179,6179,8465-SBRXP,0,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),94.9,3616.25,Male,0,1,1,38,1,Yes
6180,6180,8466-PZBLH,0,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),104.6,6885.75,Male,0,1,1,67,1,Yes
6181,6181,8467-WYNSR,0,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,55.1,1253.15,Male,0,0,0,22,1,No
6182,6182,8468-EHYJA,0,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.65,5497.05,Female,0,1,0,57,1,Yes
6183,6183,8468-FZTOE,0,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Electronic check,74.35,5237.4,Female,0,1,1,72,1,No
6184,6184,8469-SNFFH,0,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),79.4,5528.9,Male,0,1,0,70,1,Yes
6185,6185,8473-VUVJN,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.65,73.65,Male,1,0,0,1,1,Yes
6186,6186,8474-UMLNT,0,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),67.8,842.25,Female,0,0,0,13,1,No
6187,6187,8480-PPONV,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),115.55,7159.05,Male,0,1,1,62,1,Yes
6188,6188,8481-YYXWG,1,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.35,461.7,Female,0,0,0,5,1,No
6189,6189,8485-GJCDN,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.05,318.5,Female,1,0,0,5,1,No
6190,6190,8486-AYEQH,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.05,2227.8,Female,0,0,0,31,1,Yes
6191,6191,8490-BXHEO,0,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.55,1411.65,Male,1,0,0,18,1,Yes
6192,6192,8495-LJDFO,0,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.95,7111.3,Female,1,0,0,64,1,Yes
6193,6193,8495-PRWFH,0,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,55.65,2421.75,Female,1,0,0,42,1,Yes
6194,6194,8496-DMZUK,0,Fiber optic,Yes,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),90.4,2820.65,Male,0,0,0,30,1,Yes
6195,6195,8496-EJAUI,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),73.85,1424.5,Male,0,0,0,19,1,No
6196,6196,8498-XXGWA,0,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,55.15,3673.15,Female,0,1,0,65,1,No
6197,6197,8499-BRXTD,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,401.85,Male,0,0,0,18,1,No
6198,6198,8510-AWCXC,1,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,1308.1,Female,1,0,0,13,1,Yes
6199,6199,8510-BBWMU,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.75,806.95,Female,0,0,0,41,1,No
6200,6200,8510-TMWYB,0,DSL,No,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.8,3246.45,Female,0,1,1,54,1,Yes
6201,6201,8512-WIWYV,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,707.5,Male,0,0,0,32,1,No
6202,6202,8513-OLYGY,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.8,8332.15,Male,0,1,0,72,1,Yes
6203,6203,8514-VZHEB,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,1147.85,Male,0,1,1,59,1,No
6204,6204,8515-OCTJS,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.75,692.1,Female,0,0,0,25,1,Yes
6205,6205,8519-IMDHU,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),85.6,1345.55,Male,1,1,0,15,1,Yes
6206,6206,8519-QJGJD,1,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,75.35,1025.95,Female,0,0,0,14,1,No
6207,6207,8530-KXSOX,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.25,1728.2,Male,0,1,0,68,1,Yes
6208,6208,8532-UEFWH,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,1345.85,Male,0,1,1,52,1,Yes
6209,6209,8535-SFUTN,0,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.45,6300.15,Male,0,0,0,61,1,Yes
6210,6210,8540-ZQGEA,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,1102.4,Female,0,1,0,54,1,No
6211,6211,8541-QVFKM,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.5,632.2,Female,0,0,0,8,1,Yes
6212,6212,8543-MSDMF,0,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,77.4,206.15,Male,0,0,0,3,1,No
6213,6213,8544-GOQSH,0,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),80.05,1112.3,Female,0,0,0,14,1,No
6214,6214,8544-JNBOX,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.8,1521.2,Male,0,0,0,72,1,No
6215,6215,8547-NSBBO,0,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Mailed check,96.75,3403.4,Male,0,0,0,35,1,Yes
6216,6216,8548-AWOFC,0,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,63.85,4264.6,Male,0,1,0,66,1,Yes
6217,6217,8550-XSXUQ,0,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),70.55,3420.5,Male,0,1,0,48,1,Yes
6218,6218,8552-OBVRU,0,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.5,5068.05,Female,1,1,1,48,1,No
6219,6219,8559-CIZFV,1,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Mailed check,77.5,1625,Male,0,1,1,21,1,Yes
6220,6220,8559-WNQZS,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.45,20.45,Male,0,0,0,1,1,No
6221,6221,8561-NMTBD,0,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),112.35,7388.45,Female,0,1,1,67,1,Yes
6222,6222,8562-GHPPI,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.8,19.8,Female,0,0,0,1,1,No
6223,6223,8563-IIOXK,1,DSL,Yes,No,No,No,No,No,One year,1,Electronic check,49.75,331.3,Male,0,1,1,7,1,No
6224,6224,8563-OYMQY,0,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),90.95,1612.2,Male,0,0,0,17,1,No
6225,6225,8564-LDKFL,0,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),106.0,4178.65,Male,0,1,0,40,1,Yes
6226,6226,8565-CLBZW,1,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,89.85,2165.05,Male,0,0,0,24,1,Yes
6227,6227,8565-HBFNN,0,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),107.2,7317.1,Male,0,1,0,69,1,Yes
6228,6228,8565-WUXZU,0,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),84.8,6141.65,Male,1,1,0,72,1,No
6229,6229,8566-YPRGL,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,19.5,Female,0,0,0,1,1,No
6230,6230,8570-KLJYJ,0,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,54.45,1893.5,Female,0,0,0,36,1,Yes
6231,6231,8571-ZCMCX,0,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),60.0,2768.65,Female,0,1,1,47,0,No phone service
6232,6232,8573-CGOCC,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,294.9,Male,0,0,0,16,1,No
6233,6233,8573-JGCZW,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.65,351.55,Male,0,0,0,17,1,No
6234,6234,8577-QSOCG,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,746.05,Female,0,1,1,38,1,No
6235,6235,8580-AECUZ,1,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.1,79.1,Male,1,0,0,1,1,No
6236,6236,8580-QVLOC,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),92.45,6440.25,Female,1,1,1,72,1,Yes
6237,6237,8582-KRHPJ,0,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,35.0,1782.4,Male,0,0,0,50,0,No phone service
6238,6238,8584-KMVXD,0,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,75.6,535.55,Female,0,0,0,8,1,No
6239,6239,8587-XYZSF,0,DSL,No,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),50.55,3260.1,Male,0,0,0,67,1,No
6240,6240,8590-OHDIW,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,749.35,Female,0,1,1,38,1,No
6241,6241,8590-YFFQO,0,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),64.95,4523.25,Male,0,1,0,70,1,No
6242,6242,8591-NXRCV,0,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),74.65,3090.65,Female,0,0,0,41,1,Yes
6243,6243,8591-TKMZH,0,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,111.1,6555.2,Male,0,1,1,59,1,Yes
6244,6244,8592-PLTMQ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.7,1642.75,Female,0,0,0,64,1,Yes
6245,6245,8593-WHYHV,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.3,264.8,Male,0,0,0,3,1,Yes
6246,6246,8595-SIZNC,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.6,548.8,Female,1,1,0,22,1,Yes
6247,6247,8597-CTXVJ,0,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),64.95,4551.5,Male,0,0,1,70,1,Yes
6248,6248,8597-CWYHH,0,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Mailed check,94.35,3921.3,Male,0,0,0,43,1,Yes
6249,6249,8601-QACRS,1,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.6,249.95,Female,0,0,0,5,1,Yes
6250,6250,8603-IJWDN,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.6,86.6,Male,0,0,0,1,1,Yes
6251,6251,8605-ITULD,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,Female,0,0,0,1,1,No
6252,6252,8606-CIQUL,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),115.75,8399.15,Male,1,1,1,72,1,Yes
6253,6253,8606-OEGQZ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.3,454.65,Female,0,0,1,18,1,Yes
6254,6254,8608-OZTLB,0,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Electronic check,74.05,2802.3,Male,0,1,1,38,1,No
6255,6255,8610-WFCJF,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,4783.5,Female,0,1,1,49,1,Yes
6256,6256,8610-ZIKJJ,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,31.9,Female,0,1,1,2,1,No
6257,6257,8612-GXIDD,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.4,313,Male,0,1,1,12,1,Yes
6258,6258,8614-VGMMV,1,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,49.1,679.55,Female,0,0,0,15,1,Yes
6259,6259,8617-ENBDS,0,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),73.6,232.5,Male,0,0,0,3,1,No
6260,6260,8619-IJNDK,0,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),64.05,4492.9,Female,0,1,1,71,1,No
6261,6261,8620-RJPZN,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.7,20.7,Female,0,0,0,1,1,No
6262,6262,8621-MNIHH,1,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.25,3217.55,Female,1,1,0,34,1,Yes
6263,6263,8622-ZLFKO,0,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,90.75,512.25,Female,0,1,0,6,1,Yes
6264,6264,8623-TMRBY,1,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,84.2,4146.05,Male,1,1,1,51,1,Yes
6265,6265,8623-ULFNQ,0,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,66.05,1652.4,Female,1,0,0,26,1,Yes
6266,6266,8624-GIOUT,1,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),59.75,2934.3,Female,0,0,0,49,1,Yes
6267,6267,8625-AZYZY,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.65,2542.45,Male,0,1,0,24,1,Yes
6268,6268,8626-PTQGE,0,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),60.05,4176.7,Male,0,0,0,69,0,No phone service
6269,6269,8626-XHBIE,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,1424.2,Male,0,0,1,56,1,Yes
6270,6270,8627-EHGIP,1,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Mailed check,53.95,2375.4,Male,0,0,0,44,0,No phone service
